personId,season,firstName,lastName,guard,forward,center,gamesPlayed,points,assists,blocks,steals,reboundsTotal,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,trueShootingAttempts,ts,fantasyPoints,br_id
201578,2010,Marreese,Speights,0,1,1,59,8.169491525423728,0.559322033898305,0.5254237288135594,0.4576271186440678,3.8983050847457625,0.7796610169491526,7.11864406779661,3.288135593220339,0.0847457627118644,0.0,2.169491525423729,1.5932203389830508,8.07322033898305,0.5059623782331206,17.228813559322035,
200809,2008,Chris,Quinn,1,0,0,58,8.017241379310345,3.0689655172413794,0.0689655172413793,0.7931034482758621,2.034482758620689,0.9482758620689656,6.431034482758621,2.7241379310344827,2.7413793103448274,1.103448275862069,1.6896551724137931,1.4655172413793105,7.17448275862069,0.5587330577717966,17.22413793103448,
271,2001,Johnny,Newman,0,1,0,82,10.914634146341465,1.4024390243902438,0.1219512195121951,0.7682926829268293,2.1463414634146343,1.2926829268292683,8.475609756097562,3.548780487804878,2.1463414634146343,0.7195121951219512,3.6219512195121952,3.097560975609756,10.069268292682928,0.5419775215579885,17.21341463414634,
1944,2002,Eddie,Robinson,0,1,0,29,9.03448275862069,1.2758620689655171,0.3793103448275862,0.7931034482758621,2.689655172413793,1.2413793103448276,8.517241379310345,3.8620689655172415,0.1724137931034483,0.0689655172413793,1.6551724137931034,1.2413793103448276,9.24551724137931,0.4885871997613009,17.189655172413794,
216,2001,Brian,Shaw,1,0,0,80,5.2625,3.225,0.3375,0.6125,3.8,1.2125,5.1375,2.05,1.6875,0.525,0.8,0.6375,5.4895000000000005,0.4793241643136897,17.175,
202083,2010,Wesley,Matthews,1,0,0,80,9.6125,1.55,0.1875,0.8,2.3875,1.1625,7.05,3.4125,2.0625,0.7875,2.4125,2.0,8.1115,0.5925229612278864,17.14375,
200764,2007,Renaldo,Balkman,0,1,0,67,4.985074626865671,0.6567164179104478,0.6567164179104478,0.8507462686567164,4.388059701492537,0.7313432835820896,4.104477611940299,2.074626865671642,0.4029850746268656,0.0746268656716417,1.3432835820895523,0.7611940298507462,4.695522388059701,0.5308328035600763,17.119402985074625,
422,2002,Avery,Johnson,1,0,0,65,8.23076923076923,4.4,0.1384615384615384,0.6153846153846154,1.0615384615384615,1.1692307692307693,6.646153846153847,3.1846153846153844,0.0769230769230769,0.0,2.507692307692308,1.8615384615384616,7.749538461538462,0.5310489954736758,17.100000000000005,
2574,2007,Jason,Kapono,0,1,0,67,10.8955223880597,1.208955223880597,0.0298507462686567,0.5671641791044776,2.6865671641791047,1.044776119402985,8.402985074626866,4.149253731343284,3.1343283582089554,1.611940298507463,1.1044776119402986,0.9850746268656716,8.888955223880597,0.6128685606823829,17.037313432835823,
1563,2003,Kevin,Ollie,1,0,0,82,6.512195121951219,3.548780487804878,0.0609756097560975,0.8414634146341463,2.2195121951219514,0.8780487804878049,5.378048780487805,2.426829268292683,0.073170731707317,0.024390243902439,2.1707317073170733,1.6341463414634143,6.333170731707317,0.5141338673650158,17.018292682926827,
