personId,firstName,lastName,gamesPlayed,points,assists,reboundsTotal,blocks,steals,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,guard,forward,center,trueShootingAttempts,ts,fantasyPoints,br_id
202322,John,Wall,573,18.98603839441536,9.218150087260035,4.333333333333333,0.6910994764397905,1.7033158813263525,3.823734729493892,15.893542757417103,6.87958115183246,2.9022687609075044,0.9406631762652704,5.486910994764398,4.286212914485166,1,0,0,18.30778359511344,0.5185236731627894,41.24345549738219,
201567,Kevin,Love,572,19.67132867132867,2.5804195804195804,11.454545454545457,0.4353146853146853,0.7132867132867133,2.055944055944056,14.578671328671328,6.421328671328672,5.554195804195804,2.0734265734265733,5.704545454545454,4.755244755244755,0,1,1,17.088671328671328,0.5755663589340666,41.20629370629371,
202355,Hassan,Whiteside,410,13.714634146341464,0.6829268292682927,11.741463414634149,2.424390243902439,0.5853658536585366,1.6170731707317074,9.826829268292682,5.721951219512195,0.0609756097560975,0.0195121951219512,3.704878048780488,2.2512195121951217,0,0,1,11.456975609756096,0.5985276836350631,41.15609756097561,
203081,Damian,Lillard,615,24.20650406504065,6.51869918699187,4.183739837398374,0.3138211382113821,0.9804878048780488,2.778861788617886,18.229268292682928,7.96910569105691,7.746341463414634,2.8878048780487804,6.053658536585366,5.380487804878049,1,0,0,20.89287804878049,0.5793003723212173,39.87967479674798,
1629028,Deandre,Ayton,109,16.96330275229358,1.8073394495412844,10.688073394495412,1.146788990825688,0.7981651376146789,1.889908256880734,13.192660550458717,7.513761467889908,0.1559633027522936,0.0275229357798165,2.55045871559633,1.908256880733945,0,0,1,14.3148623853211,0.5925066652994257,39.70642201834863,
204001,Kristaps,Porzingis,243,18.419753086419757,1.440329218106996,7.641975308641975,2.02880658436214,0.7283950617283951,1.7448559670781894,15.193415637860085,6.600823045267489,4.888888888888889,1.7489711934156378,4.320987654320987,3.469135802469136,0,1,1,17.09465020576132,0.5387578237843043,39.58230452674897,
202696,Nikola,Vucevic,598,16.096989966555185,2.5618729096989967,10.217391304347826,0.9297658862876256,0.8612040133779264,1.7224080267558528,14.023411371237458,6.998327759197324,1.379598662207358,0.4615384615384615,2.1956521739130435,1.6387959866220736,0,0,1,14.989498327759197,0.5369422516544471,38.984949832775925,
202695,Kawhi,Leonard,524,18.688931297709924,2.677480916030534,6.396946564885496,0.6603053435114504,1.7786259541984732,1.5801526717557253,13.687022900763358,6.719465648854962,3.811068702290077,1.4580152671755726,4.437022900763359,3.791984732824428,0,1,0,15.639312977099236,0.5974984746796828,38.89599236641221,
1495,Tim,Duncan,415,14.10843373493976,2.727710843373494,9.050602409638554,1.891566265060241,0.7012048192771084,1.797590361445783,11.356626506024096,5.6578313253012045,0.0698795180722891,0.0096385542168674,3.7686746987951807,2.783132530120482,0,1,1,13.014843373493976,0.5420131971650534,38.55180722891566,
1629027,Trae,Young,141,23.595744680851062,8.602836879432624,3.9432624113475176,0.1631205673758865,0.9716312056737588,4.23404255319149,17.76595744680851,7.595744680851064,7.446808510638298,2.5602836879432624,6.900709219858156,5.843971631205674,1,0,0,20.8022695035461,0.5671435195286929,38.48581560283688,
203497,Rudy,Gobert,473,11.733615221987314,1.365750528541226,10.97463002114165,2.1775898520084565,0.6913319238900634,1.6300211416490489,6.750528541226216,4.319238900634249,0.0063424947145877,0.0,4.906976744186046,3.095137420718816,0,0,1,8.909598308668077,0.6584817191237328,38.45983086680761,
977,Kobe,Bryant,325,24.16307692307692,4.7384615384615385,5.036923076923077,0.2338461538461538,1.2,3.1538461538461537,19.904615384615383,8.452307692307693,5.283076923076923,1.6123076923076922,6.7784615384615385,5.646153846153847,1,1,0,22.887138461538463,0.5278745738284989,38.25384615384615,
202331,Paul,George,652,19.96319018404908,3.3512269938650308,6.384969325153374,0.4401840490797546,1.746932515337423,2.581288343558282,15.57361963190184,6.75,6.398773006134969,2.438650306748466,4.757668711656442,4.024539877300613,0,1,0,17.666993865030676,0.5649854846999013,38.15337423312884,
2546,Carmelo,Anthony,608,22.59046052631579,2.731907894736842,6.779605263157895,0.5345394736842105,0.8865131578947368,2.2171052631578947,18.47532894736842,8.09375,4.863486842105263,1.7779605263157894,5.601973684210527,4.625,0,1,0,20.940197368421053,0.5394041930183386,38.10773026315789,
